序号,分层,易投指数0-5,期刊全称,ISO缩写,ISSN,eISSN,2025 JIF,5年JIF,最佳JIF分区,JIF排名(主表),最佳JCI分区,主表JCI分区,JCI,最高JIF百分位,年发文量,总被引,医学相关学科,学科及分区明细,出版商,出版商分组,是否SCIE,Web of Science版本,常见OA模式,版面费参考(须官网核实),OA付费可能性,版面费查询入口,AIM作者须知检索
4888,4-Q3,0,Australasian Orthodontic Journal,AUSTRALAS ORTHOD J,2207-7472,2207-7480,1.5,1.1,Q3,109/165,Q3,Q3,0.47,34.2,34.0,259.0,"DENTISTRY, ORAL SURGERY & MEDICINE","DENTISTRY, ORAL SURGERY & MEDICINE(JIF Q3/JCI Q3)",Paradigm Publishing Services-De Gruyter Brill Sp Zoo,De Gruyter,是,SCIE,混合/OA,因刊而异,中,https://www.degruyter.com/publishing/publications/openaccess,https://www.google.com/search?q=Australasian+Orthodontic+Journal+aims+scope+instructions+for+authors+APC
4889,4-Q3,0,Journal of Chest Surgery,J CHEST SURG,2765-1606,2765-1614,1.5,,Q3,189/321,Q3,Q3,0.44,41.3,34.0,435.0,CARDIAC & CARDIOVASCULAR SYSTEMS; RESPIRATORY SYSTEM; SURGERY,CARDIAC & CARDIOVASCULAR SYSTEMS(JIF Q3/JCI Q3) | RESPIRATORY SYSTEM(JIF Q4/JCI Q3) | SURGERY(JIF Q3/JCI Q3),KTCVS,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Journal+of+Chest+Surgery+aims+scope+instructions+for+authors+APC
4890,4-Q3,0,Journal of Human Reproductive Sciences,J HUM REPROD SCI,0974-1208,1998-4766,1.4,,Q3,106/143,Q4,Q4,0.42,26.2,34.0,1677.0,OBSTETRICS & GYNECOLOGY; REPRODUCTIVE BIOLOGY,OBSTETRICS & GYNECOLOGY(JIF Q3/JCI Q4) | REPRODUCTIVE BIOLOGY(JIF Q4/JCI Q4),WOLTERS KLUWER MEDKNOW PUBLICATIONS,Wolters Kluwer/LWW,否,ESCI,混合为主,"订阅路线通常无APC；OA常见 USD 2,000-4,000；MEDICINE已拉黑",中,https://wkauthorservices.editage.com/open-access/,https://www.google.com/search?q=Journal+of+Human+Reproductive+Sciences+aims+scope+instructions+for+authors+APC
4891,4-Q3,0,European Journal of Physiotherapy,EUR J PHYSIOTHER,2167-9169,2167-9177,1.2,1.5,Q3,130/175,Q3,Q3,0.51,26.0,34.0,663.0,REHABILITATION,REHABILITATION(JIF Q3/JCI Q3),"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",Taylor & Francis,否,ESCI,混合为主,"订阅路线通常无APC；Open Select常见 USD 2,500-3,500",中,https://authorservices.taylorandfrancis.com/publishing-open-access/,https://www.google.com/search?q=European+Journal+of+Physiotherapy+aims+scope+instructions+for+authors+APC
4892,4-Q3,0,Journal of Pediatric Rehabilitation Medicine,J PEDIATR REHAB MED,1874-5393,1875-8894,1.0,1.3,Q3,137/190,Q3,Q3,0.49,28.2,34.0,867.0,PEDIATRICS,PEDIATRICS(JIF Q3/JCI Q3),SAGE PUBLICATIONS INC,SAGE,否,ESCI,混合为主,"订阅路线通常无APC；SAGE Choice常见 USD 2,000-4,000",中,https://us.sagepub.com/en-us/nam/sage-choice,https://www.google.com/search?q=Journal+of+Pediatric+Rehabilitation+Medicine+aims+scope+instructions+for+authors+APC
4893,4-Q3,0,Journal of Digestive Diseases,J DIGEST DIS,1751-2972,1751-2980,2.7,3.2,Q3,77/153,Q3,Q3,0.5,50.0,33.0,2404.0,GASTROENTEROLOGY & HEPATOLOGY,GASTROENTEROLOGY & HEPATOLOGY(JIF Q3/JCI Q3),WILEY,Wiley,是,SCIE,混合为主,"订阅路线通常无APC；OnlineOpen常见 USD 3,200-4,700",中,https://authorservices.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges.html,https://www.google.com/search?q=Journal+of+Digestive+Diseases+aims+scope+instructions+for+authors+APC
4894,4-Q3,0,GENES BRAIN AND BEHAVIOR,GENES BRAIN BEHAV,1601-1848,1601-183X,2.4,2.7,Q3,24/57,Q3,Q3,0.71,32.0,33.0,3280.0,NEUROSCIENCES,NEUROSCIENCES(JIF Q3/JCI Q3),WILEY,Wiley,是,SCIE,混合为主,"订阅路线通常无APC；OnlineOpen常见 USD 3,200-4,700",中,https://authorservices.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges.html,https://www.google.com/search?q=GENES+BRAIN+AND+BEHAVIOR+aims+scope+instructions+for+authors+APC
4895,4-Q3,0,HIV AIDS-Research and Palliative Care,HIV AIDS-RES PALLIAT,1179-1373,1179-1373,2.4,2.5,Q3,80/141,Q3,Q3,0.56,43.6,33.0,1280.0,INFECTIOUS DISEASES,INFECTIOUS DISEASES(JIF Q3/JCI Q3),DOVE MEDICAL PRESS LTD,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=HIV+AIDS-Research+and+Palliative+Care+aims+scope+instructions+for+authors+APC
4896,4-Q3,0,Prospects in Pharmaceutical Sciences,PROSPECT PHARM SCI,,2957-0468,2.3,2.3,Q3,226/356,Q4,Q4,0.39,36.7,33.0,237.0,PHARMACOLOGY & PHARMACY,PHARMACOLOGY & PHARMACY(JIF Q3/JCI Q4),MEDICAL UNIV WARSAW,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Prospects+in+Pharmaceutical+Sciences+aims+scope+instructions+for+authors+APC
4897,4-Q3,0,JOURNAL OF PUBLIC HEALTH POLICY,J PUBLIC HEALTH POL,0197-5897,1745-655X,2.1,2.4,Q3,231/443,Q3,Q3,0.53,48.0,33.0,1565.0,"HEALTH CARE SCIENCES & SERVICES; HEALTH POLICY & SERVICES; PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","HEALTH CARE SCIENCES & SERVICES(JIF Q3/JCI Q3) | HEALTH POLICY & SERVICES(JIF Q3/JCI Q4) | PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH(JIF Q3/JCI Q3)",PALGRAVE MACMILLAN LTD,其他,是,"SCIE; SSCI; SCIE, SSCI",需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=JOURNAL+OF+PUBLIC+HEALTH+POLICY+aims+scope+instructions+for+authors+APC
4898,4-Q3,0,ANNALI DELL ISTITUTO SUPERIORE DI SANITA,ANN I SUPER SANITA,0021-2571,2384-8553,2.1,1.8,Q3,231/443,Q4,Q4,0.43,48.0,33.0,1301.0,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH(JIF Q3/JCI Q4)",Istituto Superiore Sanita,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=ANNALI+DELL+ISTITUTO+SUPERIORE+DI+SANITA+aims+scope+instructions+for+authors+APC
4899,4-Q3,0,ONCOLOGY NURSING FORUM,ONCOL NURS FORUM,0190-535X,1538-0688,1.7,2.2,Q3,106/194,Q3,Q3,0.48,45.6,33.0,3703.0,NURSING; ONCOLOGY,NURSING(JIF Q3/JCI Q3) | ONCOLOGY(JIF Q4/JCI Q3),ONCOLOGY NURSING SOC,其他,是,"SCIE, SSCI; SCIE",需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=ONCOLOGY+NURSING+FORUM+aims+scope+instructions+for+authors+APC
4900,4-Q3,0,Journal of Pediatric Hematology-Oncology Nursing,J PEDIAT HEMAT ONC N,2752-7530,2752-7549,1.6,2.1,Q3,114/194,Q3,Q3,0.51,41.5,33.0,233.0,NURSING; ONCOLOGY,NURSING(JIF Q3/JCI Q3) | ONCOLOGY(JIF Q4/JCI Q3),SAGE PUBLICATIONS INC,SAGE,是,"SCIE, SSCI; SCIE",混合为主,"订阅路线通常无APC；SAGE Choice常见 USD 2,000-4,000",中,https://us.sagepub.com/en-us/nam/sage-choice,https://www.google.com/search?q=Journal+of+Pediatric+Hematology-Oncology+Nursing+aims+scope+instructions+for+authors+APC
4901,4-Q3,0,Journal of Child and Adolescent Psychiatric Nursing,J CHILD ADOL PS NURS,1073-6077,1744-6171,1.5,1.9,Q3,118/194,Q2,Q2,0.69,39.4,33.0,968.0,NURSING,NURSING(JIF Q3/JCI Q2),WILEY,Wiley,否,ESCI,混合为主,"订阅路线通常无APC；OnlineOpen常见 USD 3,200-4,700",中,https://authorservices.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges.html,https://www.google.com/search?q=Journal+of+Child+and+Adolescent+Psychiatric+Nursing+aims+scope+instructions+for+authors+APC
4902,4-Q3,0,Journal of Pharmacopuncture,J PHARMACOPUNCT,2093-6966,2234-6856,1.5,1.8,Q3,31/48,Q3,Q3,0.36,36.5,33.0,727.0,INTEGRATIVE & COMPLEMENTARY MEDICINE,INTEGRATIVE & COMPLEMENTARY MEDICINE(JIF Q3/JCI Q3),KOREAN PHARMACOPUNCTURE INST,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Journal+of+Pharmacopuncture+aims+scope+instructions+for+authors+APC
4903,4-Q3,0,INTERNATIONAL JOURNAL OF REHABILITATION RESEARCH,INT J REHABIL RES,0342-5282,1473-5660,1.4,1.7,Q3,111/175,Q3,Q3,0.65,36.9,33.0,2039.0,REHABILITATION,REHABILITATION(JIF Q3/JCI Q3),LIPPINCOTT WILLIAMS & WILKINS,Wolters Kluwer/LWW,是,"SCIE, SSCI",混合为主,"订阅路线通常无APC；OA常见 USD 2,000-4,000；MEDICINE已拉黑",中,https://wkauthorservices.editage.com/open-access/,https://www.google.com/search?q=INTERNATIONAL+JOURNAL+OF+REHABILITATION+RESEARCH+aims+scope+instructions+for+authors+APC
4904,4-Q3,0,JOURNAL OF INTERVENTIONAL CARDIOLOGY,J INTERV CARDIOL,0896-4327,1540-8183,1.4,1.9,Q3,172/237,Q3,Q3,0.41,27.6,33.0,1580.0,CARDIAC & CARDIOVASCULAR SYSTEMS,CARDIAC & CARDIOVASCULAR SYSTEMS(JIF Q3/JCI Q3),WILEY,Wiley,是,SCIE,混合为主,"订阅路线通常无APC；OnlineOpen常见 USD 3,200-4,700",中,https://authorservices.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges.html,https://www.google.com/search?q=JOURNAL+OF+INTERVENTIONAL+CARDIOLOGY+aims+scope+instructions+for+authors+APC
4905,4-Q3,0,Clinical and Translational Imaging,CLIN TRANSL IMAGING,2281-5872,2281-7565,1.4,1.7,Q3,159/217,Q4,Q4,0.34,27.0,33.0,796.0,"RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING(JIF Q3/JCI Q4)",SPRINGER-VERLAG ITALIA SRL,Springer,是,SCIE,混合为主,"订阅路线通常无APC；选OA约 USD 2,790-4,290",中,https://www.springer.com/gp/open-access,https://www.google.com/search?q=Clinical+and+Translational+Imaging+aims+scope+instructions+for+authors+APC
4906,4-Q3,0,Kidney and Dialysis,KIDNEY DIAL-BASEL,,2673-8236,1.3,2.0,Q3,98/134,Q3,Q3,0.42,27.2,33.0,256.0,UROLOGY & NEPHROLOGY,UROLOGY & NEPHROLOGY(JIF Q3/JCI Q3),MDPI,MDPI,否,ESCI,全OA,"约 CHF 1,600-2,900（如 JCM=CHF 2,600）",高,https://www.mdpi.com/about/apc,https://www.google.com/search?q=Kidney+and+Dialysis+aims+scope+instructions+for+authors+APC
4907,4-Q3,0,Klimik Journal,KLIMIK J,1301-143X,1309-1484,0.6,0.5,Q3,227/336,Q4,Q4,0.1,32.6,33.0,237.0,"MEDICINE, GENERAL & INTERNAL","MEDICINE, GENERAL & INTERNAL(JIF Q3/JCI Q4)",DOC DESIGN INFORMATICS CO LTD,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Klimik+Journal+aims+scope+instructions+for+authors+APC
4908,4-Q3,0,BIOLOGY OF THE CELL,BIOL CELL,0248-4900,1768-322X,2.7,2.7,Q3,148/207,Q4,Q4,0.25,28.7,32.0,1962.0,CELL BIOLOGY,CELL BIOLOGY(JIF Q3/JCI Q4),WILEY,Wiley,是,SCIE,混合为主,"订阅路线通常无APC；OnlineOpen常见 USD 3,200-4,700",中,https://authorservices.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges.html,https://www.google.com/search?q=BIOLOGY+OF+THE+CELL+aims+scope+instructions+for+authors+APC
4909,4-Q3,0,Frontiers in Neuroimaging,FRONT NEUROIMAGING,,2813-1193,2.5,2.4,Q3,11/18,Q4,Q4,0.46,41.7,32.0,325.0,NEUROIMAGING,NEUROIMAGING(JIF Q3/JCI Q4),FRONTIERS MEDIA SA,Frontiers,否,ESCI,全OA,"约 CHF 1,495-3,150（Frontiers in Medicine A类=CHF 3,150）",高,https://www.frontiersin.org/about/fee-policy,https://www.google.com/search?q=Frontiers+in+Neuroimaging+aims+scope+instructions+for+authors+APC
4910,4-Q3,0,PROSTAGLANDINS LEUKOTRIENES AND ESSENTIAL FATTY ACIDS,PROSTAG LEUKOTR ESS,0952-3278,1532-2823,2.4,2.8,Q3,135/198,Q3,Q3,0.54,32.1,32.0,3944.0,BIOCHEMISTRY & MOLECULAR BIOLOGY; CELL BIOLOGY; ENDOCRINOLOGY & METABOLISM,BIOCHEMISTRY & MOLECULAR BIOLOGY(JIF Q3/JCI Q3) | CELL BIOLOGY(JIF Q4/JCI Q3) | ENDOCRINOLOGY & METABOLISM(JIF Q3/JCI Q3),ELSEVIER SCI LTD,Elsevier,是,SCIE,混合为主,"订阅路线通常无APC；Gold OA常见 USD 2,200-4,200",中,https://www.elsevier.com/open-access/agreements,https://www.google.com/search?q=PROSTAGLANDINS+LEUKOTRIENES+AND+ESSENTIAL+FATTY+ACIDS+aims+scope+instructions+for+authors+APC
4911,4-Q3,0,Immunological Medicine,IMMUNOL MED,,2578-5826,2.3,,Q3,32/58,Q3,Q3,0.52,45.7,32.0,585.0,IMMUNOLOGY; RHEUMATOLOGY,IMMUNOLOGY(JIF Q3/JCI Q3) | RHEUMATOLOGY(JIF Q3/JCI Q3),TAYLOR & FRANCIS LTD,Taylor & Francis,否,ESCI,混合为主,"订阅路线通常无APC；Open Select常见 USD 2,500-3,500",中,https://authorservices.taylorandfrancis.com/publishing-open-access/,https://www.google.com/search?q=Immunological+Medicine+aims+scope+instructions+for+authors+APC
4912,4-Q3,0,Health Economics Policy and Law,HEALTH ECON POLICY L,1744-1331,1744-134X,2.2,2.7,Q3,67/125,Q1,Q1,1.27,46.8,32.0,965.0,HEALTH POLICY & SERVICES,HEALTH POLICY & SERVICES(JIF Q3/JCI Q1),CAMBRIDGE UNIV PRESS,Cambridge UP,否,SSCI,混合为主,订阅路线通常无APC；Gold OA因刊而异,中,https://www.cambridge.org/core/open-research/open-access,https://www.google.com/search?q=Health+Economics+Policy+and+Law+aims+scope+instructions+for+authors+APC
4913,4-Q3,0,Drug Metabolism and Pharmacokinetics,DRUG METAB PHARMACOK,1347-4367,1880-0920,2.2,2.4,Q3,231/356,Q3,Q3,0.63,35.3,32.0,2153.0,PHARMACOLOGY & PHARMACY,PHARMACOLOGY & PHARMACY(JIF Q3/JCI Q3),JAPANESE SOC STUDY XENOBIOTICS,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Drug+Metabolism+and+Pharmacokinetics+aims+scope+instructions+for+authors+APC
4914,4-Q3,0,Canadian Respiratory Journal,CAN RESPIR J,1198-2241,1916-7245,2.1,2.5,Q3,68/107,Q3,Q3,0.59,36.9,32.0,1751.0,RESPIRATORY SYSTEM,RESPIRATORY SYSTEM(JIF Q3/JCI Q3),WILEY,Wiley,是,SCIE,混合为主,"订阅路线通常无APC；OnlineOpen常见 USD 3,200-4,700",中,https://authorservices.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges.html,https://www.google.com/search?q=Canadian+Respiratory+Journal+aims+scope+instructions+for+authors+APC
4915,4-Q3,0,JOURNAL OF THE AMERICAN SOCIETY OF BREWING CHEMISTS,J AM SOC BREW CHEM,0361-0470,1943-7854,2.1,2.1,Q3,133/187,Q4,Q3,0.39,26.4,32.0,1400.0,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,BIOTECHNOLOGY & APPLIED MICROBIOLOGY(JIF Q3/JCI Q4),TAYLOR & FRANCIS LTD,Taylor & Francis,是,SCIE,混合为主,"订阅路线通常无APC；Open Select常见 USD 2,500-3,500",中,https://authorservices.taylorandfrancis.com/publishing-open-access/,https://www.google.com/search?q=JOURNAL+OF+THE+AMERICAN+SOCIETY+OF+BREWING+CHEMISTS+aims+scope+instructions+for+authors+APC
4916,4-Q3,0,Transcultural Psychiatry,TRANSCULT PSYCHIATRY,1363-4615,1461-7471,2.0,3.1,Q3,20/143,Q2,Q2,1.0,38.4,32.0,2680.0,PSYCHIATRY,PSYCHIATRY(JIF Q3/JCI Q2),SAGE PUBLICATIONS LTD,SAGE,否,SSCI,混合为主,"订阅路线通常无APC；SAGE Choice常见 USD 2,000-4,000",中,https://us.sagepub.com/en-us/nam/sage-choice,https://www.google.com/search?q=Transcultural+Psychiatry+aims+scope+instructions+for+authors+APC
4917,4-Q3,0,FOLIA PARASITOLOGICA,FOLIA PARASIT,0015-5683,1803-6465,2.0,1.6,Q3,25/47,Q3,Q3,0.58,47.9,32.0,1440.0,PARASITOLOGY,PARASITOLOGY(JIF Q3/JCI Q3),FOLIA PARASITOLOGICA,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=FOLIA+PARASITOLOGICA+aims+scope+instructions+for+authors+APC
4918,4-Q3,0,Human Fertility,HUM FERTIL,1464-7273,1742-8149,2.0,2.3,Q3,78/143,Q3,Q3,0.58,45.8,32.0,1473.0,OBSTETRICS & GYNECOLOGY; REPRODUCTIVE BIOLOGY,OBSTETRICS & GYNECOLOGY(JIF Q3/JCI Q3) | REPRODUCTIVE BIOLOGY(JIF Q3/JCI Q4),TAYLOR & FRANCIS LTD,Taylor & Francis,是,SCIE,混合为主,"订阅路线通常无APC；Open Select常见 USD 2,500-3,500",中,https://authorservices.taylorandfrancis.com/publishing-open-access/,https://www.google.com/search?q=Human+Fertility+aims+scope+instructions+for+authors+APC
4919,4-Q3,0,Brain Hemorrhages,BRAIN HEMORRHAGES,,2589-238X,2.0,2.0,Q3,188/296,Q3,Q3,0.55,36.7,32.0,360.0,CLINICAL NEUROLOGY,CLINICAL NEUROLOGY(JIF Q3/JCI Q3),KEAI PUBLISHING LTD,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Brain+Hemorrhages+aims+scope+instructions+for+authors+APC
4920,4-Q3,0,ACSMS HEALTH & FITNESS JOURNAL,ACSMS HEALTH FIT J,1091-5397,1536-593X,1.9,1.6,Q3,76/136,Q3,Q3,0.68,44.5,32.0,728.0,SPORT SCIENCES,SPORT SCIENCES(JIF Q3/JCI Q3),LIPPINCOTT WILLIAMS & WILKINS,Wolters Kluwer/LWW,是,SCIE,混合为主,"订阅路线通常无APC；OA常见 USD 2,000-4,000；MEDICINE已拉黑",中,https://wkauthorservices.editage.com/open-access/,https://www.google.com/search?q=ACSMS+HEALTH+&+FITNESS+JOURNAL+aims+scope+instructions+for+authors+APC
4921,4-Q3,0,EVALUATION & THE HEALTH PROFESSIONS,EVAL HEALTH PROF,0163-2787,1552-3918,1.9,2.3,Q3,128/194,Q3,Q3,0.63,34.3,32.0,1658.0,HEALTH CARE SCIENCES & SERVICES; HEALTH POLICY & SERVICES,HEALTH CARE SCIENCES & SERVICES(JIF Q3/JCI Q3) | HEALTH POLICY & SERVICES(JIF Q3/JCI Q3),SAGE PUBLICATIONS INC,SAGE,是,SCIE; SSCI,混合为主,"订阅路线通常无APC；SAGE Choice常见 USD 2,000-4,000",中,https://us.sagepub.com/en-us/nam/sage-choice,https://www.google.com/search?q=EVALUATION+&+THE+HEALTH+PROFESSIONS+aims+scope+instructions+for+authors+APC
4922,4-Q3,0,NEUROPSYCHIATRIE,NEUROPSYCHIATRIE,0948-6259,2194-1327,1.9,1.8,Q3,187/293,Q4,Q4,0.37,36.3,32.0,403.0,PSYCHIATRY,PSYCHIATRY(JIF Q3/JCI Q4),SPRINGER WIEN,Springer,否,ESCI,混合为主,"订阅路线通常无APC；选OA约 USD 2,790-4,290",中,https://www.springer.com/gp/open-access,https://www.google.com/search?q=NEUROPSYCHIATRIE+aims+scope+instructions+for+authors+APC
4923,4-Q3,0,Computer Methods in Biomechanics and Biomedical Engineering-Imaging and Visualization,COMP M BIO BIO E-IV,2168-1163,2168-1171,1.9,1.6,Q3,97/130,Q4,Q4,0.3,25.8,32.0,1025.0,"ENGINEERING, BIOMEDICAL","ENGINEERING, BIOMEDICAL(JIF Q3/JCI Q4)",TAYLOR & FRANCIS LTD,Taylor & Francis,否,ESCI,混合为主,"订阅路线通常无APC；Open Select常见 USD 2,500-3,500",中,https://authorservices.taylorandfrancis.com/publishing-open-access/,https://www.google.com/search?q=Computer+Methods+in+Biomechanics+and+Biomedical+Engineering-Imaging+and+Visualization+aims+scope+instructions+for+authors+APC
4924,4-Q3,0,Journal of Dental Anesthesia and Pain Medicine,J DENT ANESTH PAIN M,2383-9309,2383-9317,1.8,,Q3,37/72,Q3,Q3,0.54,49.3,32.0,662.0,"ANESTHESIOLOGY; DENTISTRY, ORAL SURGERY & MEDICINE","ANESTHESIOLOGY(JIF Q3/JCI Q3) | DENTISTRY, ORAL SURGERY & MEDICINE(JIF Q3/JCI Q3)",Korean Dental Soc Anesthesiology,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Journal+of+Dental+Anesthesia+and+Pain+Medicine+aims+scope+instructions+for+authors+APC
4925,4-Q3,0,Dermatopathology,DERMATOPATHOL-BASEL,2296-3529,2296-3529,1.8,1.6,Q3,61/99,Q3,Q3,0.53,38.9,32.0,374.0,DERMATOLOGY,DERMATOLOGY(JIF Q3/JCI Q3),MDPI,MDPI,否,ESCI,全OA,"约 CHF 1,600-2,900（如 JCM=CHF 2,600）",高,https://www.mdpi.com/about/apc,https://www.google.com/search?q=Dermatopathology+aims+scope+instructions+for+authors+APC
4926,4-Q3,0,JOURNAL OF ADDICTIVE DISEASES,J ADDICT DIS,1055-0887,1545-0848,1.7,1.7,Q3,44/61,Q4,Q4,0.47,28.7,32.0,1383.0,SUBSTANCE ABUSE,SUBSTANCE ABUSE(JIF Q3/JCI Q4),"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",Taylor & Francis,否,SSCI,混合为主,"订阅路线通常无APC；Open Select常见 USD 2,500-3,500",中,https://authorservices.taylorandfrancis.com/publishing-open-access/,https://www.google.com/search?q=JOURNAL+OF+ADDICTIVE+DISEASES+aims+scope+instructions+for+authors+APC
4927,4-Q3,0,Journal of Latinx Psychology,J LATINX PSYCHOL,2578-8086,2578-8094,1.6,2.7,Q3,117/222,Q3,Q2,0.7,37.8,32.0,385.0,"PSYCHOLOGY, CLINICAL","PSYCHOLOGY, CLINICAL(JIF Q3/JCI Q3)",EDUCATIONAL PUBLISHING FOUNDATION-AMERICAN PSYCHOLOGICAL ASSOC,其他,否,SSCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Journal+of+Latinx+Psychology+aims+scope+instructions+for+authors+APC
4928,4-Q3,0,Clinical and Experimental Reproductive Medicine-CERM,CLIN EXP REPROD MED,2233-8233,2233-8241,1.6,2.3,Q3,94/143,Q3,Q3,0.58,34.6,32.0,947.0,OBSTETRICS & GYNECOLOGY; REPRODUCTIVE BIOLOGY,OBSTETRICS & GYNECOLOGY(JIF Q3/JCI Q3) | REPRODUCTIVE BIOLOGY(JIF Q4/JCI Q4),KOREAN SOC REPRODUCTIVE MEDICINE,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Clinical+and+Experimental+Reproductive+Medicine-CERM+aims+scope+instructions+for+authors+APC
4929,4-Q3,0,Investigacion y Educacion en Enfermeria,INVESTIG EDUC ENFERM,0120-5307,2216-0280,1.6,2.2,Q3,114/194,Q3,Q3,0.5,41.5,32.0,686.0,NURSING,NURSING(JIF Q3/JCI Q3),"UNIV ANTIOQUIA, FAC ENFERMERIA",其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Investigacion+y+Educacion+en+Enfermeria+aims+scope+instructions+for+authors+APC
4930,4-Q3,0,Journal of Ultrasonography,J ULTRASON,2084-8404,2451-070X,1.5,1.6,Q3,151/217,Q4,Q4,0.31,30.6,32.0,715.0,"RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING(JIF Q3/JCI Q4)",Paradigm Publishing Services-De Gruyter Brill Sp Zoo,De Gruyter,否,ESCI,混合/OA,因刊而异,中,https://www.degruyter.com/publishing/publications/openaccess,https://www.google.com/search?q=Journal+of+Ultrasonography+aims+scope+instructions+for+authors+APC
4931,4-Q3,0,Journal of the Turkish-German Gynecological Association,J TURK-GER GYNECOL A,1309-0399,1309-0380,1.4,1.6,Q3,106/143,Q3,Q3,0.5,26.2,32.0,781.0,OBSTETRICS & GYNECOLOGY,OBSTETRICS & GYNECOLOGY(JIF Q3/JCI Q3),GALENOS PUBL HOUSE,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Journal+of+the+Turkish-German+Gynecological+Association+aims+scope+instructions+for+authors+APC
4932,4-Q3,0,Journal of Plastic Surgery and Hand Surgery,J PLAST SURG HAND SU,2000-656X,2000-6764,1.4,1.4,Q3,202/321,Q3,Q3,0.49,37.2,32.0,1254.0,ORTHOPEDICS; SURGERY,ORTHOPEDICS(JIF Q3/JCI Q3) | SURGERY(JIF Q3/JCI Q3),Medical Journal Sweden AB,其他,是,SCIE,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Journal+of+Plastic+Surgery+and+Hand+Surgery+aims+scope+instructions+for+authors+APC
4933,4-Q3,0,PEDIATRIC HEMATOLOGY AND ONCOLOGY,PEDIATR HEMAT ONCOL,0888-0018,1521-0669,1.4,1.3,Q3,112/190,Q3,Q3,0.32,41.3,32.0,1529.0,HEMATOLOGY; ONCOLOGY; PEDIATRICS,HEMATOLOGY(JIF Q4/JCI Q3) | ONCOLOGY(JIF Q4/JCI Q4) | PEDIATRICS(JIF Q3/JCI Q4),TAYLOR & FRANCIS INC,Taylor & Francis,是,SCIE,混合为主,"订阅路线通常无APC；Open Select常见 USD 2,500-3,500",中,https://authorservices.taylorandfrancis.com/publishing-open-access/,https://www.google.com/search?q=PEDIATRIC+HEMATOLOGY+AND+ONCOLOGY+aims+scope+instructions+for+authors+APC
4934,4-Q3,0,Journal of the Saudi Heart Association,J SAUDI HEART ASSOC,1016-7315,2212-5043,1.4,1.2,Q3,172/237,Q4,Q4,0.28,27.6,32.0,546.0,CARDIAC & CARDIOVASCULAR SYSTEMS,CARDIAC & CARDIOVASCULAR SYSTEMS(JIF Q3/JCI Q4),DIGITAL COMMONS BEPRESS,其他,否,ESCI,需核实,请查期刊官网 Author / Open Access 页面,未知,,https://www.google.com/search?q=Journal+of+the+Saudi+Heart+Association+aims+scope+instructions+for+authors+APC
